date,max_temp,min_temp,mean_temp,mean_rh,events,cloud_cover
2009-07-03,60,46,54,87,Rain,3
2009-07-04,57,44,50,92,Rain,4
2009-07-05,59,50,54,85,Rain,3
2009-07-06,59,48,54,87,Rain,3
2009-07-07,59,46,52,83,Rain,3
2009-07-08,55,48,52,88,Rain,4
2009-07-09,53,41,47,85,Fog,2
2009-07-10,53,35,44,87,NA,1
2009-07-11,50,46,48,89,Rain,4
2009-07-12,51,46,48,72,Rain,4
2009-07-13,53,39,47,74,NA,1
2009-07-14,59,37,48,86,Rain,4
2009-07-15,60,53,56,87,Rain,2
2009-07-16,60,48,54,91,Rain,4
2009-07-17,55,42,48,96,Fog-Rain,5
2009-07-18,57,50,54,81,Rain,5
2009-07-19,59,51,55,79,Rain,3
2009-07-20,57,48,54,84,Rain,4
2009-07-21,57,44,50,83,Rain,3
2009-07-22,60,50,56,84,Rain,3
2009-07-23,60,44,52,88,Fog-Rain,4
2009-07-24,59,46,52,82,Rain,2
2009-07-25,51,41,46,73,NA,1
2009-07-26,53,39,46,80,NA,2
2009-07-27,53,37,45,80,NA,3
2009-07-28,55,39,47,85,NA,2
2009-07-29,57,50,54,87,Rain,5
2009-07-30,60,48,54,83,Rain,3
2009-07-31,60,46,53,82,Rain,2
2009-08-01,59,48,54,89,Rain,4
2009-08-02,59,46,52,80,Rain,3
2009-08-03,57,48,52,75,Rain,4
2009-08-04,60,44,52,77,Rain,4
2009-08-05,57,48,52,78,NA,1
2009-08-06,59,37,48,88,NA,2
2009-08-07,59,41,50,85,Fog,2
2009-08-08,57,41,49,78,NA,2
2009-08-09,57,44,50,70,NA,4
2009-08-10,59,51,55,64,NA,3
2009-08-11,59,50,54,73,NA,3
2009-08-12,60,48,54,81,Rain,3
2009-08-13,60,51,56,85,Rain,3
2009-08-14,59,55,57,90,Rain,6
2009-08-15,62,53,60,90,Rain,5
2009-08-16,60,55,58,91,Rain,6
2009-08-17,59,55,57,81,Rain,3
2009-08-18,60,51,56,83,NA,5
2009-08-19,59,50,54,87,Rain,4
2009-08-20,59,50,54,81,Rain,4
2009-08-21,60,48,54,77,NA,1
2009-08-22,60,50,55,80,NA,1
2009-08-23,59,46,52,84,NA,3
2009-08-24,60,51,56,80,Rain,4
2009-08-25,60,50,55,88,Rain,4
2009-08-26,62,53,58,82,Rain-Thunderstorm,4
2009-08-27,62,55,58,76,Rain,3
2009-08-28,64,51,58,77,NA,3
2009-08-29,62,50,56,86,NA,3
2009-08-30,64,55,60,93,Rain,6
2009-08-31,60,51,56,79,Rain,4
2009-09-01,62,48,55,85,Rain,2
2009-09-02,60,50,55,81,NA,2
2009-09-03,59,50,54,72,NA,2
2009-09-04,55,42,48,69,Rain,1
2009-09-05,57,41,49,69,NA,1
2009-09-06,59,39,49,84,NA,NA
2009-09-07,60,39,50,88,NA,1
2009-09-08,62,42,52,89,Fog,4
2009-09-09,60,44,52,82,NA,4
2009-09-10,60,51,56,80,NA,6
2009-09-11,59,55,57,92,Rain,6
2009-09-12,62,57,60,92,Rain,5
2009-09-13,66,53,60,93,NA,4
2009-09-14,66,48,57,90,Fog,3
2009-09-15,62,48,55,89,NA,3
2009-09-16,64,50,57,86,NA,2
2009-09-17,64,51,58,93,NA,3
2009-09-18,60,50,55,86,Fog,5
2009-09-19,60,51,56,93,Rain,4
2009-09-20,59,48,54,79,NA,4
2009-09-21,62,44,53,80,NA,3
2009-09-22,62,53,58,90,Rain,5
2009-09-23,62,57,60,93,Rain,6
2009-09-24,64,55,60,98,Rain,6
2009-09-25,66,55,60,88,Rain,5
2009-09-26,62,55,58,89,Rain,5
2009-09-27,62,55,58,82,Rain,3
2009-09-28,64,53,60,90,Rain,3
2009-09-29,62,50,56,92,Rain-Thunderstorm,3
2009-09-30,62,53,58,88,Rain,4
2009-10-01,60,55,58,83,Rain,5
2009-10-02,62,55,58,82,NA,5
2009-10-03,64,59,62,93,Rain,6
2009-10-04,62,46,55,94,Rain,6
2009-10-05,48,42,45,94,Rain,6
2009-10-06,57,44,50,79,Rain,3
2009-10-07,59,51,55,80,NA,3
2009-10-08,60,51,56,71,NA,6
2009-10-09,60,50,55,90,Rain,5
2009-10-10,59,48,54,83,Rain,4
2009-10-11,59,42,50,75,NA,2
2009-10-12,60,46,53,79,NA,4
2009-10-13,60,46,53,84,NA,2
2009-10-14,64,51,58,88,Rain,3
2009-10-15,62,59,60,97,Rain,6
2009-10-16,68,57,62,81,NA,3
2009-10-17,68,53,60,86,Rain,3
2009-10-18,62,53,58,83,Rain,3
2009-10-19,62,51,56,81,Rain,2
2009-10-20,60,53,56,81,Rain,4
2009-10-21,60,44,52,76,NA,2
2009-10-22,60,55,58,79,Rain,6
2009-10-23,60,53,56,79,Rain,3
2009-10-24,60,48,54,74,NA,1
2009-10-25,62,48,55,81,NA,2
2009-10-26,62,46,54,91,Rain,5
2009-10-27,59,55,57,87,Rain,5
2009-10-28,62,55,58,83,Rain,4
2009-10-29,59,51,55,72,Rain,3
2009-10-30,60,41,50,69,NA,2
2009-10-31,60,46,53,77,NA,1
2009-11-01,62,53,58,80,NA,3
2009-11-02,60,53,56,85,Rain,6
2009-11-03,64,55,60,88,Rain,6
2009-11-04,66,55,60,86,Rain,5
2009-11-05,64,57,60,96,Rain,5
2009-11-06,64,55,60,79,NA,3
2009-11-07,62,53,58,70,NA,5
2009-11-08,64,57,60,80,Rain,5
2009-11-09,62,55,58,84,Rain,5
2009-11-10,66,55,60,82,NA,4
2009-11-11,64,53,58,82,Rain,5
2009-11-12,68,50,59,67,NA,2
2009-11-13,62,48,55,76,Rain,3
2009-11-14,64,53,58,78,Rain,3
2009-11-15,64,55,60,85,Rain,6
2009-11-16,64,57,60,79,Rain,5
2009-11-17,64,55,60,75,NA,3
2009-11-18,68,59,64,87,Rain,6
2009-11-19,64,57,60,78,NA,6
2009-11-20,64,55,60,82,Rain,6
2009-11-21,68,59,64,82,NA,5
2009-11-22,64,60,62,96,Rain,6
2009-11-23,68,55,62,89,NA,4
2009-11-24,66,59,62,92,NA,6
2009-11-25,64,57,60,76,NA,2
2009-11-26,66,57,62,77,NA,4
2009-11-27,64,57,60,75,NA,3
2009-11-28,68,57,62,80,Rain,6
2009-11-29,69,60,64,91,Rain,6
2009-11-30,69,60,64,93,NA,6
2009-12-01,75,62,68,88,Rain,5
2009-12-02,69,64,66,98,Rain,5
2009-12-03,71,62,66,89,Rain,5
2009-12-04,62,57,60,91,Rain,5
2009-12-05,68,55,62,86,Rain,4
2009-12-06,71,51,61,82,NA,2
2009-12-07,66,59,62,79,Rain,3
2009-12-08,66,57,62,78,NA,3
2009-12-09,69,57,63,82,NA,2
2009-12-10,75,55,65,85,NA,2
2009-12-11,77,57,67,84,NA,4
2009-12-12,71,62,66,84,Rain,4
2009-12-13,69,55,62,71,NA,2
2009-12-14,69,60,64,82,Rain,4
2009-12-15,64,57,60,69,Rain,4
2009-12-16,66,51,58,65,NA,3
2009-12-17,68,57,62,73,NA,2
2009-12-18,68,55,62,79,NA,4
2009-12-19,71,59,65,76,NA,3
2009-12-20,71,60,66,80,Rain,4
2009-12-21,66,57,62,66,Rain,4
2009-12-22,71,53,62,74,NA,3
2009-12-23,71,60,66,78,Rain,4
2009-12-24,73,59,66,76,NA,1
2009-12-25,75,57,66,74,NA,1
2009-12-26,73,59,66,80,NA,1
2009-12-27,73,59,66,79,NA,3
2009-12-28,75,66,70,82,NA,3
2009-12-29,71,66,68,89,Rain,5
2009-12-30,71,62,66,82,Rain,5
2009-12-31,68,59,64,65,NA,3
2010-01-01,69,60,64,70,NA,4
2010-01-02,75,59,67,72,NA,3
2010-01-03,78,57,68,76,NA,2
2010-01-04,69,62,66,79,Rain,5
2010-01-05,68,60,64,66,NA,3
2010-01-06,75,53,64,73,NA,2
2010-01-07,73,57,65,75,NA,3
2010-01-08,71,60,66,74,Rain,3
2010-01-09,59,57,58,69,NA,2
2010-01-10,71,62,68,59,NA,2
2010-01-11,68,57,62,74,Rain,4
2010-01-12,69,55,62,77,NA,3
2010-01-13,69,60,64,76,NA,4
2010-01-14,73,60,66,79,NA,2
2010-01-15,75,59,67,77,NA,2
2010-01-16,78,64,71,74,NA,1
2010-01-17,71,62,66,85,NA,6
2010-01-18,77,64,70,81,NA,4
2010-01-19,78,64,71,76,NA,4
2010-01-20,77,64,70,82,NA,4
2010-01-21,75,66,70,86,Rain,4
2010-01-22,69,62,66,82,Rain,4
2010-01-23,69,62,66,86,Rain,6
2010-01-24,69,62,66,83,Rain,5
2010-01-25,77,60,68,77,NA,3
2010-01-26,77,64,70,76,NA,2
2010-01-27,78,62,70,78,NA,3
2010-01-28,78,62,70,82,Rain-Thunderstorm,3
2010-01-29,80,60,70,71,NA,2
2010-01-30,80,62,71,80,Rain,2
2010-01-31,73,68,70,86,Rain,5
2010-02-01,75,68,72,89,Rain,5
2010-02-02,75,66,72,79,NA,3
2010-02-03,77,64,70,74,NA,2
2010-02-04,77,62,70,74,NA,2
2010-02-05,75,62,68,79,NA,3
2010-02-06,75,64,70,76,NA,5
2010-02-07,77,66,72,77,Rain,3
2010-02-08,75,62,68,84,Rain,2
2010-02-09,77,64,70,80,NA,2
2010-02-10,73,66,70,75,Rain,4
2010-02-11,77,64,70,77,NA,3
2010-02-12,78,60,69,79,NA,3
2010-02-13,78,68,73,81,Rain,4
2010-02-14,77,69,73,89,Rain,5
2010-02-15,75,68,72,87,Rain,4
2010-02-16,75,66,70,87,Rain,5
2010-02-17,82,68,75,85,NA,3
2010-02-18,78,69,74,83,Rain,5
2010-02-19,71,64,68,80,Rain,4
2010-02-20,75,60,68,74,NA,1
2010-02-21,75,57,66,78,NA,3
2010-02-22,78,59,68,79,NA,2
2010-02-23,78,66,72,67,NA,3
2010-02-24,80,64,72,74,NA,2
2010-02-25,75,66,70,84,Rain,4
2010-02-26,73,64,68,70,Rain,3
2010-02-27,77,59,68,74,NA,2
2010-02-28,77,59,68,66,NA,1
2010-03-01,78,62,70,73,NA,1
2010-03-02,75,62,68,80,Rain,2
2010-03-03,71,62,66,81,Rain,4
2010-03-04,71,62,68,73,NA,3
2010-03-05,75,59,67,83,NA,2
2010-03-06,80,62,71,72,Rain,1
2010-03-07,75,57,66,58,NA,1
2010-03-08,73,57,65,71,NA,3
2010-03-09,75,57,66,76,NA,1
2010-03-10,75,60,68,79,NA,1
2010-03-11,73,64,68,76,Rain,4
2010-03-12,69,62,66,74,Rain,4
2010-03-13,68,51,60,68,Rain,4
2010-03-14,71,60,66,79,Rain,3
2010-03-15,71,62,66,75,Rain,6
2010-03-16,66,59,62,75,NA,6
2010-03-17,71,59,66,71,NA,2
2010-03-18,64,48,56,60,NA,2
2010-03-19,68,62,65,77,NA,6
2010-03-20,73,62,68,84,NA,3
2010-03-21,73,60,66,87,NA,3
2010-03-22,75,60,68,82,NA,2
2010-03-23,73,60,68,84,Rain,3
2010-03-24,75,59,67,88,Rain,4
2010-03-25,68,60,64,79,Rain,4
2010-03-26,69,62,66,82,Rain,4
2010-03-27,71,62,66,82,NA,5
2010-03-28,75,62,68,81,NA,3
2010-03-29,71,60,66,68,NA,4
2010-03-30,73,53,63,72,NA,2
2010-03-31,71,57,64,72,Rain,2
2010-04-01,69,57,63,75,NA,3
2010-04-02,71,57,64,77,NA,6
2010-04-03,71,55,63,76,Rain,2
2010-04-04,71,57,64,90,Rain,4
2010-04-05,75,59,67,83,Fog-Rain,3
2010-04-06,69,59,64,89,Rain,4
2010-04-07,66,55,60,76,NA,2
2010-04-08,68,50,59,67,NA,NA
2010-04-09,68,50,59,74,NA,2
2010-04-10,69,50,60,77,NA,2
2010-04-11,71,50,60,79,NA,2
2010-04-12,69,51,60,76,NA,1
2010-04-13,68,55,62,80,NA,3
2010-04-14,69,62,66,85,Rain,3
2010-04-15,68,60,64,81,Rain,5
2010-04-16,66,57,62,77,Rain,3
2010-04-17,64,48,56,84,Rain,6
2010-04-18,68,59,64,77,NA,5
2010-04-19,66,59,62,86,Rain,5
2010-04-20,64,57,60,82,Rain,4
2010-04-21,66,51,58,90,Rain,5
2010-04-22,64,57,60,86,Rain,6
2010-04-23,66,57,62,89,Rain,4
2010-04-24,69,59,64,91,NA,3
2010-04-25,69,57,63,92,NA,3
2010-04-26,69,59,64,88,NA,3
2010-04-27,69,62,66,93,Rain,6
2010-04-28,66,55,60,89,Fog,1
2010-04-29,68,53,60,90,NA,2
2010-04-30,69,50,60,84,Fog-Rain,3
2010-05-01,62,57,60,88,Rain,4
2010-05-02,62,48,55,76,NA,1
2010-05-03,62,46,54,86,NA,4
2010-05-04,64,51,58,76,Rain,4
2010-05-05,64,48,56,75,NA,NA
2010-05-06,60,44,52,79,NA,7
2010-05-07,62,57,60,66,NA,6
2010-05-08,62,57,60,74,NA,6
2010-05-09,66,55,60,85,Rain,3
2010-05-10,68,53,60,81,NA,2
2010-05-11,68,55,62,77,NA,5
2010-05-12,66,62,64,93,Rain,6
2010-05-13,69,59,64,91,NA,4
2010-05-14,68,57,62,85,NA,1
2010-05-15,66,59,62,86,Rain,2
2010-05-16,66,53,60,82,NA,3
2010-05-17,62,51,56,90,NA,1
2010-05-18,64,50,57,93,NA,2
2010-05-19,64,46,55,93,Fog,1
2010-05-20,59,46,52,98,Fog-Rain,4
2010-05-21,57,53,55,97,Rain,5
2010-05-22,62,46,55,91,NA,1
2010-05-23,60,44,52,97,Rain,2
2010-05-24,62,57,60,97,Rain,5
2010-05-25,60,51,56,88,Rain,3
2010-05-26,62,55,58,86,Rain,3
2010-05-27,62,53,58,95,Rain,4
2010-05-28,62,51,56,93,Rain,4
2010-05-29,59,51,55,89,Rain,4
2010-05-30,59,46,52,86,Rain,1
2010-05-31,59,46,52,88,NA,2
2010-06-01,59,50,54,96,Rain,5
2010-06-02,64,53,58,95,NA,2
2010-06-03,60,50,56,92,NA,3
2010-06-04,59,44,52,88,NA,NA
2010-06-05,62,46,54,86,Rain,4
2010-06-06,64,57,60,96,Rain,6
2010-06-07,62,53,58,88,Rain,4
2010-06-08,55,46,52,86,Rain,3
2010-06-09,57,42,50,72,NA,2
2010-06-10,59,48,54,78,Rain,4
2010-06-11,60,55,58,92,Rain,3
2010-06-12,62,55,58,87,Rain,4
2010-06-13,57,48,52,88,Rain,3
2010-06-14,57,50,54,85,Rain,3
2010-06-15,55,42,48,78,Rain,2
2010-06-16,57,39,48,86,NA,1
2010-06-17,59,41,50,90,Fog,2
2010-06-18,60,44,52,91,NA,3
2010-06-19,60,53,56,84,Rain,3
2010-06-20,62,55,60,94,Fog-Rain,5
2010-06-21,62,53,58,83,Rain,3
2010-06-22,57,50,54,82,Rain,3
2010-06-23,59,44,52,90,Fog,3
2010-06-24,53,46,50,94,Rain,3
2010-06-25,53,48,50,99,Rain,6
2010-06-26,57,44,50,96,Fog-Rain,3
2010-06-27,59,50,54,82,Rain,2
2010-06-28,59,44,52,91,Rain,2
2010-06-29,59,51,55,89,Rain,3
2010-06-30,57,50,54,92,Rain,3
2010-07-01,57,44,50,93,Fog,2
2010-07-02,59,46,52,92,NA,3
2010-07-03,59,41,50,91,NA,2
2010-07-04,57,46,52,93,Rain,4
2010-07-05,59,51,55,87,Rain,5
2010-07-06,60,53,56,77,Rain,1
2010-07-07,57,53,55,88,Rain,3
2010-07-08,55,48,52,85,Rain,3
2010-07-09,53,44,48,76,NA,1
2010-07-10,51,39,45,79,NA,NA
2010-07-11,51,37,44,86,NA,NA
2010-07-12,53,37,45,85,NA,1
2010-07-13,53,41,47,87,NA,2
2010-07-14,55,39,47,85,NA,NA
2010-07-15,55,39,47,89,NA,NA
2010-07-16,55,44,50,97,Rain,6
2010-07-17,57,44,52,94,Rain,3
2010-07-18,57,44,50,94,Fog,2
2010-07-19,55,41,48,96,Rain,6
2010-07-20,57,48,52,85,NA,4
2010-07-21,57,50,54,92,Rain,5
2010-07-22,62,55,58,94,Rain,4
2010-07-23,59,50,54,95,Rain,3
2010-07-24,59,46,52,93,NA,1
2010-07-25,57,46,52,90,NA,3
2010-07-26,59,46,52,92,Rain,4
2010-07-27,59,50,54,84,Rain,3
2010-07-28,57,50,54,86,Rain,4
2010-07-29,57,46,52,93,Rain,3
2010-07-30,55,42,48,96,Fog,4
2010-07-31,59,41,50,91,NA,2
2010-08-01,59,53,56,92,Rain,4
2010-08-02,60,51,56,96,Rain,5
2010-08-03,60,51,56,99,Fog-Rain,7
2010-08-04,60,55,58,98,Rain,6
2010-08-05,59,51,55,95,Fog-Rain,4
2010-08-06,60,48,54,92,NA,3
2010-08-07,59,51,55,98,Rain,4
2010-08-08,55,50,52,91,Rain-Thunderstorm,4
2010-08-09,57,48,52,80,Rain,4
2010-08-10,55,42,48,74,Rain,1
2010-08-11,57,39,48,82,Rain,3
2010-08-12,57,37,47,83,Fog,3
2010-08-13,60,57,58,89,Rain,7
2010-08-14,60,55,58,99,Rain,5
2010-08-15,57,53,55,94,Rain,6
2010-08-16,59,50,54,91,Rain,5
2010-08-17,64,53,58,85,Rain,4
2010-08-18,57,50,54,81,Rain,4
2010-08-19,59,50,54,79,Rain,3
2010-08-20,57,44,50,93,Rain,4
2010-08-21,60,51,56,87,Rain,5
2010-08-22,59,51,55,83,Rain,3
2010-08-23,59,46,52,84,Rain,3
2010-08-24,59,46,52,80,Rain,2
2010-08-25,59,44,52,89,Rain,4
2010-08-26,60,50,55,91,Rain,3
2010-08-27,55,50,53,97,Rain,6
2010-08-28,64,50,57,88,Rain,3
2010-08-29,59,50,54,89,Rain,3
2010-08-30,59,48,54,87,Fog-Rain,4
2010-08-31,59,51,55,83,Rain,3
2010-09-01,59,46,52,81,NA,1
2010-09-02,57,44,50,90,Rain,6
2010-09-03,57,50,54,78,Rain,3
2010-09-04,57,48,52,71,Rain,3
2010-09-05,59,50,54,71,NA,6
2010-09-06,64,53,58,80,Rain,5
2010-09-07,60,53,56,96,Rain,6
2010-09-08,64,50,57,89,Rain,3
2010-09-09,60,53,56,94,Rain,6
2010-09-10,60,48,56,81,Rain,3
2010-09-11,60,48,54,93,Rain,4
2010-09-12,66,57,62,90,Rain,5
2010-09-13,59,51,56,83,Rain,5
2010-09-14,64,50,57,81,Rain,4
2010-09-15,59,44,54,75,Rain,2
2010-09-16,64,46,55,90,Rain,5
2010-09-17,62,48,55,79,Rain-Thunderstorm,4
2010-09-18,60,50,55,73,Rain,4
2010-09-19,60,51,56,76,Rain,4
2010-09-20,60,50,55,75,Rain,3
2010-09-21,59,51,55,82,Rain,4
2010-09-22,55,48,52,73,Rain,3
2010-09-23,60,50,55,79,Rain,4
2010-09-24,62,48,55,78,Rain,3
2010-09-25,62,53,58,86,Rain,5
2010-09-26,64,51,58,86,NA,3
2010-09-27,64,55,60,88,NA,3
2010-09-28,68,51,60,85,NA,3
2010-09-29,68,55,62,88,NA,2
2010-09-30,62,59,60,94,Rain,5
2010-10-01,62,53,58,79,Rain,4
2010-10-02,60,50,55,71,NA,3
2010-10-03,62,48,55,81,NA,2
2010-10-04,64,46,55,78,NA,2
2010-10-05,64,46,55,80,NA,3
2010-10-06,60,53,56,78,NA,3
2010-10-07,62,55,58,79,NA,3
2010-10-08,64,53,58,77,NA,2
2010-10-09,62,53,58,77,Rain,4
2010-10-10,60,50,55,67,Rain,4
2010-10-11,55,44,50,74,Rain,3
2010-10-12,60,44,52,59,Rain,2
2010-10-13,62,50,56,75,Rain,5
2010-10-14,69,55,62,84,Rain,3
2010-10-15,62,57,60,88,NA,5
2010-10-16,62,55,58,79,NA,5
2010-10-17,64,55,60,83,Rain,5
2010-10-18,60,51,56,76,Rain,3
2010-10-19,62,46,54,70,NA,3
2010-10-20,59,51,55,73,Rain,3
2010-10-21,59,51,55,75,Rain,4
2010-10-22,60,51,56,72,Rain,3
2010-10-23,62,48,55,82,NA,1
2010-10-24,69,46,58,82,NA,1
2010-10-25,66,51,58,79,NA,1
2010-10-26,68,51,60,80,NA,1
2010-10-27,68,51,60,81,NA,3
2010-10-28,68,51,60,80,NA,2
2010-10-29,69,53,61,72,NA,2
2010-10-30,66,53,60,78,Rain,4
2010-10-31,64,50,57,60,NA,4
2010-11-01,68,48,58,63,NA,2
2010-11-02,62,51,58,67,Rain,3
2010-11-03,64,50,57,77,Rain,3
2010-11-04,68,50,59,80,NA,3
2010-11-05,62,55,60,82,Rain,5
2010-11-06,62,53,58,68,Rain,1
2010-11-07,64,51,58,67,NA,1
2010-11-08,64,46,55,80,NA,2
2010-11-09,66,51,58,81,NA,4
2010-11-10,66,53,60,77,NA,3
2010-11-11,66,57,62,80,Rain,6
2010-11-12,66,59,62,84,Rain,6
2010-11-13,69,57,63,79,NA,3
2010-11-14,68,60,64,81,NA,5
2010-11-15,68,57,64,84,Rain,4
2010-11-16,71,55,63,80,NA,3
2010-11-17,69,55,62,78,NA,1
2010-11-18,73,55,64,81,NA,3
2010-11-19,73,60,66,86,Rain,5
2010-11-20,71,64,68,92,Rain,5
2010-11-21,64,60,62,79,Rain,4
2010-11-22,66,59,62,70,NA,4
2010-11-23,62,53,58,78,NA,4
2010-11-24,68,50,59,70,NA,2
2010-11-25,66,55,60,74,NA,5
2010-11-26,69,60,64,77,NA,4
2010-11-27,71,59,65,82,NA,3
2010-11-28,73,60,66,81,NA,5
2010-11-29,75,60,68,82,NA,4
2010-11-30,71,60,66,83,NA,5
2010-12-01,77,59,68,79,NA,5
2010-12-02,69,60,64,81,Rain,5
2010-12-03,71,60,66,78,NA,5
2010-12-04,69,62,66,77,NA,5
2010-12-05,71,62,66,69,NA,3
2010-12-06,71,60,66,73,NA,3
2010-12-07,69,62,66,77,Rain,5
2010-12-08,71,60,66,70,NA,2
2010-12-09,73,57,65,75,NA,2
2010-12-10,69,59,64,65,NA,2
2010-12-11,75,57,66,69,Rain,3
2010-12-12,77,64,70,82,Rain,4
2010-12-13,78,64,71,78,NA,2
2010-12-14,75,68,72,91,Rain,7
2010-12-15,77,64,70,78,NA,3
2010-12-16,69,64,66,90,Rain,6
2010-12-17,75,66,70,91,Rain,6
2010-12-18,73,68,70,92,Rain,6
2010-12-19,71,66,68,96,Rain,6
2010-12-20,75,66,70,94,Rain,6
2010-12-21,80,69,74,84,Rain,3
2010-12-22,82,68,75,82,NA,4
2010-12-23,71,62,68,72,NA,3
2010-12-24,71,62,66,81,Rain,6
2010-12-25,68,60,64,67,NA,3
2010-12-26,69,60,64,70,NA,4
2010-12-27,75,57,66,83,Rain,4
2010-12-28,73,64,68,86,Rain,4
2010-12-29,69,60,64,70,NA,2
2010-12-30,75,59,67,81,NA,5
2010-12-31,69,64,66,82,NA,4
2011-01-01,69,64,66,75,NA,3
2011-01-02,77,60,68,79,NA,2
2011-01-03,75,59,67,80,NA,1
2011-01-04,75,60,68,81,NA,3
2011-01-05,77,64,70,75,NA,4
2011-01-06,75,68,72,85,Rain,5
2011-01-07,78,68,73,85,NA,4
2011-01-08,73,62,68,72,NA,3
2011-01-09,75,62,68,68,NA,4
2011-01-10,73,62,68,62,NA,4
2011-01-11,75,60,68,72,NA,2
2011-01-12,75,62,68,70,NA,3
2011-01-13,75,64,70,69,Rain,3
2011-01-14,78,60,69,75,NA,2
2011-01-15,78,64,71,73,NA,2
2011-01-16,77,59,68,70,NA,2
2011-01-17,78,59,68,84,Rain,5
2011-01-18,75,69,72,97,Rain,6
2011-01-19,75,68,72,79,Rain,5
2011-01-20,75,60,68,68,NA,2
2011-01-21,73,62,68,71,Rain,3
2011-01-22,68,60,64,91,Rain,6
2011-01-23,75,60,68,92,Rain,6
2011-01-24,69,64,66,87,Rain,6
2011-01-25,73,64,68,79,NA,4
2011-01-26,77,62,70,82,NA,2
2011-01-27,73,64,68,77,NA,1
2011-01-28,73,62,68,90,Rain,4
2011-01-29,69,64,66,79,Rain,5
2011-01-30,69,62,66,66,NA,6
2011-01-31,75,64,70,74,NA,5
2011-02-01,69,64,66,78,NA,3
2011-02-02,75,64,70,83,NA,4
2011-02-03,75,68,72,92,NA,7
2011-02-04,75,69,72,91,Rain,6
2011-02-05,77,69,73,87,NA,7
2011-02-06,77,69,73,86,NA,5
2011-02-07,77,68,72,82,NA,5
2011-02-08,77,64,72,87,Rain,3
2011-02-09,71,62,66,76,Rain,4
2011-02-10,69,62,66,71,NA,2
2011-02-11,78,62,70,76,NA,4
2011-02-12,78,68,73,81,NA,6
2011-02-13,82,68,75,78,NA,4
2011-02-14,78,64,71,85,NA,3
2011-02-15,75,64,70,79,NA,4
2011-02-16,69,66,68,87,Rain,5
2011-02-17,75,62,68,72,NA,2
2011-02-18,75,59,67,72,NA,1
2011-02-19,73,59,66,81,NA,1
2011-02-20,75,64,70,81,NA,3
2011-02-21,75,66,70,81,NA,4
2011-02-22,78,66,72,84,Rain,5
2011-02-23,73,64,68,83,Rain,4
2011-02-24,71,64,68,72,NA,4
2011-02-25,73,64,68,74,NA,3
2011-02-26,73,64,68,76,NA,2
2011-02-27,71,62,68,72,NA,2
2011-02-28,75,57,66,80,NA,2
2011-03-01,77,59,68,79,NA,1
2011-03-02,75,66,70,82,Rain,4
2011-03-03,77,60,68,81,Rain,4
2011-03-04,78,64,71,87,Rain,4
2011-03-05,71,64,68,94,Rain,5
2011-03-06,66,57,62,77,Rain,3
2011-03-07,68,50,59,68,NA,1
2011-03-08,68,51,60,70,NA,1
2011-03-09,71,51,61,78,NA,2
2011-03-10,71,53,62,80,NA,2
2011-03-11,71,53,62,80,NA,2
2011-03-12,73,55,64,84,NA,2
2011-03-13,73,57,65,84,NA,1
2011-03-14,77,60,68,80,NA,2
2011-03-15,77,59,68,78,NA,2
2011-03-16,75,60,68,78,NA,2
2011-03-17,77,59,68,80,NA,2
2011-03-18,73,60,66,88,Rain,3
2011-03-19,71,59,65,75,Rain,2
2011-03-20,71,53,62,82,NA,2
2011-03-21,69,64,66,87,Rain,3
